,model_name,sentence_id,sentence_text,compared_word_ids,compared_words,sentence_scores,result,word_id,word
0,distilbert-base-uncased,293232,that's one of the phrases that she talks about,"[2, 277, 375, 253, 276, 22, 162, 370, 589, 91, 369]","['about', 'into', 'out', 'here', 'inside', 'away', 'down', 'on top of', 'up', 'by', 'on']","[-22.739705562591553, -32.933693408966064, -37.731772899627686, -32.4956316947937, -34.105449199676514, -43.34952259063721, -36.104694843292236, -36.06597185134888, -38.911869049072266, -35.232078075408936]",True,2,about
1,distilbert-base-uncased,319892,well i don't know why you're unhappy about that,"[2, 19, 17, 276, 253, 378, 375, 3, 51, 27, 367]","['about', 'at', 'around', 'inside', 'here', 'over', 'out', 'above', 'beside', 'back', 'off']","[-30.937145709991455, -16.830025672912598, -20.066993713378906, -28.42277956008911, -29.820788383483887, -30.223232746124268, -22.677588939666748, -35.39277696609497, -31.226833820343018, -31.46020269393921]",False,2,about
2,distilbert-base-uncased,45812,"he had no sticks, however, and, casting about in his mind for a good substitute for the genuine thing, bethought him of bulrushes.","[2, 22, 353, 276, 543, 47, 367, 253, 51, 17, 277]","['about', 'away', 'next to', 'inside', 'there', 'behind', 'off', 'here', 'beside', 'around', 'into']","[-36.04247283935547, -32.51582908630371, -145.26839542388916, -142.76633071899414, -161.3235673904419, -151.08880949020386, -140.1834602355957, -150.7952733039856, -143.46000862121582, -146.83257579803467]",False,2,about
3,distilbert-base-uncased,367570,you like orange and green yes that's right see what did what did i say about that green light,"[2, 3, 375, 17, 370, 543, 19, 162, 91, 559, 369]","['about', 'above', 'out', 'around', 'on top of', 'there', 'at', 'down', 'by', 'to', 'on']","[-153.8245086669922, -143.81502485275269, -159.48902559280396, -89.936607837677, -92.77263259887695, -99.45952796936035, -93.44633054733276, -86.44178628921509, -98.15358304977417, -91.89482355117798]",False,2,about
4,distilbert-base-uncased,323701,well we're gonna have_to try to think about how to makes sure it goes better,"[2, 19, 17, 51, 375, 91, 27, 369, 559, 162, 366]","['about', 'at', 'around', 'beside', 'out', 'by', 'back', 'on', 'to', 'down', 'of']","[-100.0800256729126, -93.96842336654663, -90.75175166130066, -91.22137498855591, -64.60541486740112, -78.71331787109375, -70.14896297454834, -81.3554310798645, -72.44071865081787, -81.16710376739502]",False,2,about
5,distilbert-base-uncased,229744,let's go play downstairs for about twenty minutes,"[2, 22, 543, 277, 198, 3, 366, 559, 367, 353, 589]","['about', 'away', 'there', 'into', 'for', 'above', 'of', 'to', 'off', 'next to', 'up']","[-69.3906660079956, -67.37185764312744, -78.05308818817139, -78.04531860351562, -65.2430648803711, -16.165045261383057, -33.633394718170166, -30.144371032714844, -37.236632347106934, -33.86726188659668]",False,2,about
6,distilbert-base-uncased,316134,we stopped worrying about it a long time ago,"[2, 253, 587, 367, 375, 198, 3, 276, 51, 589, 162]","['about', 'here', 'under', 'off', 'out', 'for', 'above', 'inside', 'beside', 'up', 'down']","[-29.468477725982666, -36.080970287323, -33.88498258590698, -33.8015079498291, -31.654547691345215, -26.911845207214355, -14.568644046783447, -41.544854164123535, -33.36670446395874, -35.86841297149658]",False,2,about
7,distilbert-base-uncased,2189,"he looked all about him and thought he must be dreaming, as he could not see anybody.","[2, 22, 253, 162, 366, 51, 19, 378, 617, 27, 587]","['about', 'away', 'here', 'down', 'of', 'beside', 'at', 'over', 'with', 'back', 'under']","[-38.27015542984009, -31.6473445892334, -35.93653917312622, -34.388686180114746, -38.945226192474365, -38.755900859832764, -37.67985916137695, -43.863364696502686, -58.458659172058105, -63.12483835220337]",False,2,about
8,distilbert-base-uncased,154487,but what about these guys what are we supposed to do with them,"[2, 162, 617, 3, 198, 369, 353, 17, 51, 589, 587]","['about', 'down', 'with', 'above', 'for', 'on', 'next to', 'around', 'beside', 'up', 'under']","[-48.627291679382324, -52.748855113983154, -47.97785043716431, -41.94942045211792, -32.10022974014282, -57.81845188140869, -60.197566986083984, -46.90545129776001, -32.73864984512329, -59.51730251312256]",False,2,about
9,distilbert-base-uncased,151406,birdie and thomas says how about a race birdie,"[2, 370, 587, 375, 617, 17, 369, 543, 378, 367, 51]","['about', 'on top of', 'under', 'out', 'with', 'around', 'on', 'there', 'over', 'off', 'beside']","[-36.412734031677246, -51.39168930053711, -41.10551834106445, -48.566707611083984, -47.151649475097656, -41.31455659866333, -50.668418407440186, -56.030290603637695, -49.80978345870972, -48.10767459869385]",True,2,about
10,distilbert-base-uncased,35049,may her bed above be aisy!'',"[3, 162, 27, 587, 375, 369, 353, 589, 559, 17, 198]","['above', 'down', 'back', 'under', 'out', 'on', 'next to', 'up', 'to', 'around', 'for']","[-62.227614402770996, -55.553414821624756, -60.95465326309204, -65.96267032623291, -61.40418767929077, -63.7037410736084, -62.890300273895264, -60.07807111740112, -58.04035806655884, -63.698463916778564]",False,3,above
11,distilbert-base-uncased,176170,dragonflies fly low above ponds and streams early in the summer,"[3, 162, 559, 587, 617, 2, 369, 17, 47, 370, 366]","['above', 'down', 'to', 'under', 'with', 'about', 'on', 'around', 'behind', 'on top of', 'of']","[-67.98167324066162, -21.79244899749756, -29.825410842895508, -24.426483154296875, -31.915605068206787, -34.44816827774048, -30.786291122436523, -24.698111534118652, -30.080066204071045, -30.113651752471924]",False,3,above
12,distilbert-base-uncased,73313,"she thought una would be mad at you for writing 'em, cause the cliffords are so proud and think themselves above everybody else.","[3, 19, 367, 22, 370, 253, 47, 589, 366, 51, 353]","['above', 'at', 'off', 'away', 'on top of', 'here', 'behind', 'up', 'of', 'beside', 'next to']","[-28.62205743789673, -32.65334129333496, -82.68962574005127, -96.28680276870728, -97.39031505584717, -104.84884786605835, -85.15712594985962, -106.67209911346436, -91.96383094787598, -99.77878522872925]",True,3,above
13,distilbert-base-uncased,102824,two butterfly-winged devas held a wreath over his head; above them another pair supported an umbrella surmounted by the jewelled headdress of the bodhisat.,"[3, 22, 198, 2, 367, 369, 253, 617, 378, 375, 370]","['above', 'away', 'for', 'about', 'off', 'on', 'here', 'with', 'over', 'out', 'on top of']","[-91.9921989440918, -92.74586057662964, -90.40185737609863, -65.96313667297363, -85.30793619155884, -78.67032718658447, -78.17926502227783, -74.2494707107544, -71.46347999572754, -87.90280675888062]",False,3,above
14,distilbert-base-uncased,113735,the top of it was only about two feet above the ground.,"[3, 378, 369, 353, 22, 589, 587, 19, 366, 91, 367]","['above', 'over', 'on', 'next to', 'away', 'up', 'under', 'at', 'of', 'by', 'off']","[-73.16297578811646, -70.25578784942627, -90.1871280670166, -69.76175737380981, -18.967634677886963, -29.95303201675415, -27.24494171142578, -27.212810039520264, -39.65638256072998, -37.0721755027771]",False,3,above
15,distilbert-base-uncased,101069,the latter stood in several places as much as a foot or a foot and a half above the surface of the sand.,"[3, 587, 370, 2, 353, 47, 366, 369, 253, 162, 378]","['above', 'under', 'on top of', 'about', 'next to', 'behind', 'of', 'on', 'here', 'down', 'over']","[-29.285855770111084, -33.374648094177246, -31.213019371032715, -33.629159927368164, -24.053807735443115, -46.106194496154785, -51.98410081863403, -49.042593002319336, -62.24674320220947, -52.63008260726929]",False,3,above
16,distilbert-base-uncased,93413,"as long as proserpina was above ground, there might have been hopes of regaining her.","[3, 353, 366, 162, 375, 559, 2, 27, 47, 277, 91]","['above', 'next to', 'of', 'down', 'out', 'to', 'about', 'back', 'behind', 'into', 'by']","[-51.626347064971924, -59.75672483444214, -50.51099157333374, -69.23757266998291, -62.39949417114258, -55.007121086120605, -26.955331325531006, -41.49743175506592, -42.686492919921875, -44.15013074874878]",False,3,above
17,distilbert-base-uncased,86330,she had gone down with some over-harbour friends to the rock-shore where they all lingered as dance after dance went on above them.,"[3, 543, 369, 51, 22, 91, 253, 47, 617, 27, 589]","['above', 'there', 'on', 'beside', 'away', 'by', 'here', 'behind', 'with', 'back', 'up']","[-47.01119899749756, -44.20163345336914, -45.560171604156494, -43.06263494491577, -39.7344536781311, -46.46792030334473, -42.78572082519531, -111.64119911193848, -132.46675634384155, -123.33913087844849]",False,3,above
18,distilbert-base-uncased,105376,"he was plunging into a beautiful dreamland when his ears caught a whisper, thin and sharp, above the monotonous babble round the fire.","[3, 543, 253, 162, 276, 22, 353, 198, 51, 367, 587]","['above', 'there', 'here', 'down', 'inside', 'away', 'next to', 'for', 'beside', 'off', 'under']","[-105.84342765808105, -125.41888666152954, -118.02339696884155, -131.68679094314575, -107.84588193893433, -115.82142162322998, -133.58983659744263, -126.99507856369019, -76.57122659683228, -93.03804349899292]",False,3,above
